Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2018-07-14 12:00:00 AM,,22878.796,23609.556,22820.197,22820.197,23484.218,1527.345,1190.0,21861.197,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2059.0,652.684,0.0,0.0,11.337,664.021,2079.76,1474.19,300.0,21.78,3875.73,44546.0,3563.0,6408.855,645.29,7054,145,597.0,87.4,46.8,33.44
2018-07-14 01:00:00 AM,,22175.801,22925.546,22093.533,22093.533,22822.011,1514.394,1250.0,21070.533,1833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2056.0,717.114,0.0,0.0,11.364,728.478,2079.76,1474.19,300.0,21.78,3875.73,44546.0,3563.0,6139.802,645.29,6785,092,605.002,88.2,51.2,36.68
2018-07-14 02:00:00 AM,,21859.637,22630.216,21611.147,21611.147,22375.465,1512.93,1255.0,20583.147,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2055.0,752.764,0.0,0.0,11.554,764.318,2079.76,1474.19,300.0,21.78,3875.73,44546.0,3563.0,6111.957,645.29,6757,247,605.0,88.6,52.8,39.86
2018-07-14 03:00:00 AM,,21903.679,22700.497,21559.67,21559.67,22384.444,1511.443,1278.0,20482.67,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2029.0,813.223,0.0,0.0,11.551,824.774,2079.76,1474.19,300.0,21.78,3875.73,44546.0,3428.833,6130.74,645.29,6776,03,606.0,89.4,54.4,43.07
2018-07-14 04:00:00 AM,,22400.316,23227.294,21872.22,21872.22,22702.016,1511.36,1232.0,20607.22,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1797.0,818.261,0.0,0.0,11.535,829.796,2079.76,1474.19,300.0,21.78,3875.73,44546.0,3177.167,6271.84,645.29,6917,13,605.0,89.7,58.5,46.2
2018-07-14 05:00:00 AM,,23403.427,24257.66,22552.657,22552.657,23423.452,1475.464,1173.0,21206.657,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1657.0,859.352,0.0,0.0,11.443,870.795,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2731.333,7034.611,645.29,7679,901,606.0,90.3,58.5,49.4
2018-07-14 06:00:00 AM,,24726.026,25619.28,23865.724,23865.724,24703.45,1438.128,1146.0,22109.724,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1220.0,826.388,0.044,0.0,11.294,837.726,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,7030.509,645.29,7675,799,609.0,90.8,58.5,52.42
2018-07-14 07:00:00 AM,,26885.81,27864.612,26176.906,26176.906,27165.147,1561.925,1136.0,23233.906,1833.0,0.0,0.0,115.0,49.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-186.0,922.682,54.276,0.0,11.283,988.241,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6924.828,645.29,7570,118,698.0,91.5,54.25,54.49
2018-07-14 08:00:00 AM,,28691.928,30016.299,28174.233,28174.233,29587.091,1692.812,1143.0,24511.233,1833.0,0.0,0.0,121.0,591.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-21.0,932.386,469.099,0.0,11.373,1412.858,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6909.479,667.84,7577,319,697.0,91.8,50.0,54.79
2018-07-14 09:00:00 AM,,28904.17,30571.687,29177.229,29177.229,30744.09,1694.351,1145.0,25213.229,1833.0,0.0,0.0,3.0,998.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-11.0,669.893,882.722,2.713,11.533,1566.861,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6909.479,699.29,7608,769,699.002,91.2,48.8,54.09
2018-07-14 10:00:00 AM,,28147.592,30032.688,29161.153,29161.153,30837.284,1615.106,1164.0,25012.153,1833.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-14.0,553.49,1053.734,57.391,11.516,1676.131,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6937.415,699.29,7636,705,696.0,90.6,48.0,52.57
2018-07-14 11:00:00 AM,,27424.809,29421.713,28796.537,28796.537,30581.977,1555.5,1178.0,24805.537,1832.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-16.0,541.566,1139.951,92.605,11.318,1785.44,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6947.574,699.29,7646,864,694.0,90.0,47.2,50.04
2018-07-14 12:00:00 PM,,27002.132,29036.398,28431.933,28431.933,30287.66,1545.09,1181.0,24573.933,1833.0,0.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-20.0,540.396,1153.704,150.384,11.243,1855.727,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6937.943,699.29,7637,233,690.0,90.0,46.8,47.76
2018-07-14 01:00:00 PM,,26329.254,28382.547,27701.734,27701.734,29613.73,1491.025,1191.0,23869.734,1832.0,0.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-18.0,571.148,1148.53,181.021,11.297,1911.996,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6979.911,699.29,7679,201,586.0,90.0,46.0,45.36
2018-07-14 02:00:00 PM,,26043.654,28065.183,27059.713,27059.713,28869.814,1413.392,1191.0,23502.713,1832.0,0.0,0.0,0.0,562.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-24.0,551.283,1050.663,196.701,11.454,1810.101,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6881.411,699.29,7580,701,558.0,90.0,46.0,43.02
2018-07-14 03:00:00 PM,,26149.346,27986.75,26901.578,26901.578,28600.535,1431.431,1190.0,23567.578,1831.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-24.0,573.315,863.924,250.234,11.484,1698.957,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6789.739,699.29,7489,029,555.0,90.0,46.0,41.51
2018-07-14 04:00:00 PM,,27419.323,28966.691,27949.563,27949.563,29340.355,1573.019,1120.0,24195.563,1832.0,0.0,0.0,0.0,819.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-13.0,613.02,476.256,290.243,11.273,1390.792,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,6742.441,699.29,7441,731,618.0,90.0,46.0,40.45
2018-07-14 05:00:00 PM,,30064.631,31172.228,29920.092,29920.092,30847.671,1696.441,1143.0,25944.092,1833.0,0.0,0.0,22.0,994.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-12.0,635.443,59.651,221.34,11.145,927.579,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,7139.349,744.907,7884,256,699.0,90.0,45.6,38.61
2018-07-14 06:00:00 PM,,31295.093,32318.423,31814.644,31814.644,32673.454,1864.438,1130.0,26464.644,1833.0,0.0,0.0,581.0,1814.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-4.0,683.624,0.0,164.002,11.184,858.81,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,7930.544,715.29,8645,834,698.0,90.0,45.6,36.14
2018-07-14 07:00:00 PM,,30168.642,31201.649,30399.14,30399.14,31288.373,1781.55,1117.0,25838.14,1831.0,0.0,0.0,310.0,1320.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-13.0,724.332,0.0,153.495,11.406,889.233,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2638.0,8063.498,634.29,8697,788,698.0,89.0,46.0,32.88
2018-07-14 08:00:00 PM,,28735.111,29730.41,28474.884,28474.884,29327.682,1575.399,1131.0,24578.884,1831.0,0.0,0.0,0.0,957.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-19.0,711.951,0.0,129.439,11.408,852.798,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2230.0,7502.962,634.29,8137,252,669.0,89.0,42.0,29.74
2018-07-14 09:00:00 PM,,26766.849,27770.696,26393.77,26393.77,27309.193,1554.29,1154.0,23156.77,1831.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-36.0,834.327,0.0,70.339,10.757,915.423,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7176.735,634.29,7811,025,596.002,89.0,42.0,27.0
2018-07-14 10:00:00 PM,,24573.68,25551.461,24234.586,24234.586,25042.694,1542.922,1194.0,22018.586,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-804.0,797.396,0.0,0.0,10.712,808.108,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7054.372,634.29,7688,662,604.0,89.0,42.0,26.09
2018-07-14 11:00:00 PM,,22844.756,23833.561,22496.43,22496.43,23290.15,1522.522,1233.0,21060.43,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1623.0,782.149,0.0,0.0,11.571,793.72,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7016.654,634.29,7650,944,602.002,89.4,42.5,27.06
2018-07-15 12:00:00 AM,,21262.0,22215.032,21310.864,21166.864,21965.825,1518.925,1210.0,20334.864,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,-144.0,0.0,-2.0,-2.0,0.0,-2060.0,787.624,0.0,0.0,11.337,798.961,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7016.654,634.29,7650,944,605.0,90.0,43.3,29.68
2018-07-15 01:00:00 AM,,20651.0,21591.668,20633.096,20453.096,21261.388,1499.067,952.0,19909.096,1829.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.0,0.0,-2.0,-2.0,0.0,-2053.0,797.653,0.0,0.0,10.639,808.292,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6993.704,634.29,7627,994,603.0,90.6,44.8,33.06
2018-07-15 02:00:00 AM,,20298.0,21229.438,20305.057,20251.057,21103.197,1488.96,722.0,19796.057,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,0.0,-2.0,-2.0,0.0,-2039.0,841.147,0.0,0.0,10.993,852.14,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6946.747,634.29,7581,037,604.0,90.8,46.8,36.2
2018-07-15 03:00:00 AM,,20298.0,21225.472,20321.724,20321.724,21188.27,1481.546,725.0,19809.724,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2040.0,855.514,0.0,0.0,11.032,866.546,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7052.702,634.29,7686,992,607.002,91.5,48.8,39.44
2018-07-15 04:00:00 AM,,20572.0,21497.733,20611.526,20611.526,21440.591,1485.441,1018.0,19799.526,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2034.0,818.397,0.0,0.0,10.668,829.065,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7122.104,634.29,7756,394,603.0,92.1,50.8,42.55
2018-07-15 05:00:00 AM,,21100.0,22027.049,21108.517,21108.517,21953.209,1421.478,1098.0,20087.517,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1905.0,833.959,0.0,0.0,10.733,844.692,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7203.451,634.29,7837,741,603.002,92.7,52.8,45.7
2018-07-15 06:00:00 AM,,22262.0,23209.577,22332.267,22332.267,23213.54,1421.831,1065.0,20449.267,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1010.0,870.26,0.006,0.0,11.007,881.273,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6857.438,634.29,7491,728,605.0,93.3,53.6,48.85
2018-07-15 07:00:00 AM,,24851.0,25867.265,24724.767,24724.767,25638.988,1502.77,1076.0,21820.767,1832.0,0.0,0.0,113.0,77.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-190.0,853.442,49.377,0.0,11.402,914.221,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6747.439,634.29,7381,729,658.002,93.9,54.4,50.26
2018-07-15 08:00:00 AM,,26983.0,28357.614,27232.399,27232.399,28536.803,1570.228,1075.0,23227.399,1832.0,0.0,0.0,121.0,1000.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-19.0,831.394,461.195,0.35,11.465,1304.404,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6814.715,634.29,7449,005,699.0,93.9,54.4,49.99
2018-07-15 09:00:00 AM,,27494.0,29226.005,28353.74,28353.74,30096.653,1594.033,1093.0,24187.74,1831.0,0.0,0.0,7.0,1254.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-15.0,774.196,899.818,57.538,11.361,1742.913,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7070.053,634.29,7704,343,663.0,93.3,53.6,48.25
2018-07-15 10:00:00 AM,,27057.0,28982.496,27979.979,27979.979,30024.628,1579.544,1127.0,23902.979,1831.0,0.0,0.0,0.0,1138.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-15.0,806.662,1083.563,143.161,11.263,2044.649,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7075.028,634.29,7709,318,678.0,93.0,52.0,45.92
2018-07-15 11:00:00 AM,,26484.0,28529.446,27445.794,27445.794,29687.908,1547.434,1145.0,23223.794,1829.0,0.0,0.0,0.0,1267.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-15.0,883.724,1152.221,194.7,11.469,2242.114,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7143.767,634.29,7778,057,696.0,93.0,50.0,43.54
2018-07-15 12:00:00 PM,,25953.0,28089.19,26970.833,26970.833,29268.254,1534.409,1101.0,22968.833,1830.0,0.0,0.0,0.0,1093.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-18.0,948.618,1153.25,183.627,11.926,2297.421,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2326.9,7019.131,634.29,7653,421,696.0,93.0,47.6,41.1
2018-07-15 01:00:00 PM,,25321.0,27492.754,26673.837,26673.837,28882.807,1504.201,1098.0,23058.837,1831.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-28.0,916.596,1129.201,150.744,12.429,2208.97,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2332.0,7209.182,634.29,7843,472,696.0,93.0,46.8,38.61
2018-07-15 02:00:00 PM,,24881.0,27037.565,26573.49,26573.49,28658.595,1504.665,1092.0,23261.49,1832.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-28.0,948.914,1028.238,95.542,12.411,2085.105,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2332.0,7248.904,634.29,7883,194,695.0,93.0,46.0,36.99
2018-07-15 03:00:00 PM,,24883.0,26867.621,26763.987,26763.987,28713.388,1510.125,1126.0,23786.987,1832.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-46.0,1018.738,849.007,69.398,12.258,1949.401,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2332.0,7333.726,634.29,7968,016,695.002,93.0,44.8,36.14
2018-07-15 04:00:00 PM,,25801.0,27537.255,27823.734,27823.734,29472.783,1566.032,1095.0,24654.734,1835.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-40.0,1028.559,474.558,133.95,11.982,1649.049,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2184.1,7730.682,634.29,8364,972,695.0,93.0,44.8,36.01
2018-07-15 05:00:00 PM,,28414.0,29778.135,29738.521,29738.521,30975.382,1612.723,1033.0,26354.954,1841.0,0.0,0.0,40.0,479.0,0.0,0.0,0.0,29.567,-2.0,-2.0,0.0,-35.0,1015.954,53.376,155.176,12.355,1236.861,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7772.812,636.065,8408,877,717.0,93.0,44.8,35.28
2018-07-15 06:00:00 PM,,30590.0,31903.702,31167.459,31167.459,32484.816,1897.446,972.0,26870.393,1844.0,0.0,0.0,291.0,724.0,0.0,0.0,0.0,490.066,-2.0,-2.0,0.0,-20.0,1166.192,0.0,138.679,12.486,1317.357,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7495.588,637.112,8132,699,736.0,93.0,44.8,34.12
2018-07-15 07:00:00 PM,,29655.0,30991.673,30357.784,30357.784,31696.595,1870.694,959.0,26482.504,1844.0,0.0,0.0,381.0,724.0,0.0,0.0,0.0,0.28,-2.0,-2.0,0.0,-29.0,1209.864,0.0,116.694,12.253,1338.811,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7116.392,676.473,7792,866,736.0,93.0,44.8,32.19
2018-07-15 08:00:00 PM,,27788.0,29092.957,28432.993,28432.993,29738.466,1725.864,1106.0,25275.993,1844.0,0.0,0.0,214.0,66.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-69.0,1197.618,0.0,95.608,12.247,1305.473,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6728.064,666.473,7394,538,736.0,93.0,43.7,30.56
2018-07-15 09:00:00 PM,,25400.0,26655.151,26013.676,26013.676,27167.581,1597.097,1121.0,24217.676,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1164.0,1072.016,0.0,69.631,12.258,1153.905,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6706.744,637.14,7343,884,728.0,93.0,43.7,30.44
2018-07-15 10:00:00 PM,,23110.0,24261.732,23679.737,23679.737,24697.016,1489.067,1129.0,22675.737,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1963.0,1005.031,0.0,0.0,12.248,1017.279,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6798.77,637.14,7435,91,618.0,93.6,44.8,32.07
2018-07-15 11:00:00 PM,,21896.0,23008.865,22146.154,22146.154,23176.528,1511.387,1116.0,21252.154,1842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2060.0,1018.124,0.0,0.0,12.25,1030.374,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6441.77,637.14,7078,91,604.0,93.9,46.8,35.04
2018-07-16 12:00:00 AM,,21056.0,22078.42,21194.24,21194.24,22194.049,1517.0,500.0,20925.24,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2070.0,987.571,0.0,0.0,12.238,999.809,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6288.125,637.14,6925,265,604.0,94.3,48.0,38.25
2018-07-16 01:00:00 AM,,20545.0,21556.492,20878.991,20878.991,21491.722,1480.152,448.0,20641.991,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2051.0,600.498,0.0,0.0,12.233,612.731,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6278.46,637.14,6915,6,604.0,95.1,49.6,41.51
2018-07-16 02:00:00 AM,,20413.0,21406.41,20921.097,20921.097,21471.061,1456.794,489.0,20627.097,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2035.0,537.728,0.0,0.0,12.236,549.964,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6278.46,637.14,6915,6,604.0,95.7,51.2,44.62
2018-07-16 03:00:00 AM,,20675.0,21661.775,21107.78,21107.78,21769.679,1457.142,490.0,20805.78,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2028.0,649.671,0.0,0.0,12.228,661.899,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6304.36,637.14,6941,5,603.0,96.3,53.2,47.76
2018-07-16 04:00:00 AM,,21963.0,22961.182,22172.373,22172.373,23028.118,1547.423,956.0,21407.373,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2031.0,843.505,0.0,0.0,12.24,855.745,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6480.84,637.14,7117,98,603.002,96.9,55.2,50.9
2018-07-16 05:00:00 AM,,24255.0,25280.794,24385.597,24385.597,25275.398,1511.375,1166.0,23331.597,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1952.0,877.569,0.0,0.0,12.232,889.801,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,6854.69,637.14,7491,83,720.0,97.5,56.7,53.94
2018-07-16 06:00:00 AM,,25979.0,27055.11,25932.269,25932.269,26896.431,1474.607,1202.0,23990.269,1844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-1100.0,951.9,0.058,0.0,12.204,964.162,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,7365.112,637.14,8002,252,735.0,98.1,58.7,57.0
2018-07-16 07:00:00 AM,,27346.0,28499.981,28202.137,28202.137,29236.336,1545.286,1182.0,24417.137,1844.0,0.0,0.0,89.0,694.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-20.0,978.57,43.41,0.0,12.219,1034.199,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,8341.442,637.14,8978,582,736.0,98.4,58.7,59.31
2018-07-16 08:00:00 AM,,29182.0,30622.509,30151.84,30151.84,31425.71,1644.459,1160.0,25689.84,1843.0,0.0,0.0,121.0,1353.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-11.0,952.112,310.045,0.0,11.713,1273.87,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2026.0,8632.643,662.473,9295,116,737.0,97.5,58.5,58.31
2018-07-16 09:00:00 AM,,30124.0,31819.623,31320.771,31320.771,32831.099,1747.954,1185.0,26115.019,1843.0,0.0,0.0,226.0,1698.0,0.0,0.0,0.0,258.752,-2.0,-2.0,0.0,-1.0,924.713,574.341,0.0,11.274,1510.328,2079.76,1474.19,300.0,21.78,3875.73,44546.0,2022.833,8804.162,670.907,9475,069,737.0,96.0,56.7,56.24
2018-07-16 10:00:00 AM,,30003.0,31881.223,31085.753,31085.753,32740.465,1795.138,1139.0,26470.0,1842.0,0.0,0.0,0.0,1018.0,0.0,0.0,0.0,641.753,-2.0,-2.0,0.0,-21.0,855.46,787.548,0.0,11.704,1654.712,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1931.0,8756.947,666.14,9423,087,740.0,94.3,55.5,53.24
2018-07-16 11:00:00 AM,,29522.0,31521.097,30529.629,30529.629,32150.098,1636.922,1148.0,26741.0,1843.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,235.629,-2.0,-2.0,0.0,-27.0,858.152,750.288,0.0,12.029,1620.469,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1931.0,8698.107,638.04,9336,147,745.002,93.9,54.4,51.42
2018-07-16 12:00:00 PM,,28913.0,30928.261,29917.022,29917.022,31490.831,1558.37,1167.0,26426.0,1842.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,8.022,-2.0,-2.0,0.0,-30.0,805.504,756.347,0.0,11.958,1573.809,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1931.0,8482.828,624.14,9106,968,742.0,93.9,54.4,50.04
2018-07-16 01:00:00 PM,,28453.0,30431.082,29481.0,29481.0,30996.046,1537.842,1152.0,26047.0,1841.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-31.0,871.221,631.957,0.0,11.868,1515.046,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1927.833,7998.1,640.14,8638,24,742.0,93.6,54.4,48.91
2018-07-16 02:00:00 PM,,28690.0,30597.656,29251.0,29251.0,30668.17,1547.794,1164.0,25846.0,1842.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-35.0,890.645,514.644,0.0,11.881,1417.17,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1836.0,7590.934,655.54,8246,474,746.0,93.6,54.4,47.32
2018-07-16 03:00:00 PM,,29284.0,30973.515,29457.212,29457.212,30882.037,1585.569,1213.0,25870.212,1843.0,0.0,0.0,0.0,566.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-33.0,971.088,441.874,0.0,11.863,1424.825,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1836.0,7084.481,819.19,7903,671,744.0,93.6,54.4,46.37
2018-07-16 04:00:00 PM,,30206.0,31648.179,30573.197,30573.197,31698.786,1703.475,1173.0,26488.197,1842.0,0.0,0.0,0.0,1092.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-20.0,920.46,193.222,0.0,11.907,1125.589,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1836.0,6502.729,831.307,7334,036,742.0,93.0,54.4,45.19
2018-07-16 05:00:00 PM,,31766.0,32920.221,32225.914,32374.914,33261.718,1923.552,1098.0,28084.914,1842.0,0.0,0.0,29.0,1194.0,0.0,0.0,149.0,0.0,0.0,-2.0,0.0,-20.0,850.093,24.706,0.0,12.005,886.804,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1836.0,6292.75,899.707,7192,456,739.002,93.3,53.2,42.73
2018-07-16 06:00:00 PM,,33750.0,34874.318,34256.16,34405.16,35339.212,2124.455,1149.0,29080.16,1842.0,0.0,0.0,413.0,1779.0,0.0,0.0,149.0,0.0,-1.0,-2.0,0.0,-4.0,922.02,0.0,0.0,12.032,934.052,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1836.0,6189.175,830.14,7019,315,742.0,92.7,52.0,40.39
2018-07-16 07:00:00 PM,,32986.0,34103.499,33967.585,34116.585,35055.133,2041.655,1143.0,29047.585,1840.0,0.0,0.0,256.0,1692.0,0.0,0.0,149.0,0.0,-1.0,-2.0,0.0,-8.0,926.503,0.0,0.0,12.045,938.548,2079.76,1474.19,300.0,21.78,3875.73,44546.0,1836.0,5805.714,830.14,6635,854,742.0,91.5,50.0,37.35
